chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label,name
0.358823123,0.078184135,2086.659343,2538.829214,4698.643575,0.078720446,-186.8003234,97.36169932,14.9701247,26.56955134,11.76000307,12.9978324,6.84000603,4.706307071,-3.652444581,6.387312288,-8.303227137,2.010559208,-4.180058249,1.945838377,-2.438687003,3.995567577,-2.418787062,1.756027614,-6.132779338,1.045737418,prog,02-WomanInLove(AlbumVersion).mp3
0.309684235,0.093361862,1666.114911,1947.761252,3605.281542,0.077234723,-207.9073423,111.5621835,12.49044452,27.44132989,9.04296912,7.393322264,-1.292438263,0.862913271,-6.874781102,-2.431940828,-2.17084238,-0.778903086,-4.157552497,-0.621972576,-4.227492854,3.519277915,-1.566577442,0.479419087,-1.881018843,-0.2939353,prog,01-Zarathustra.mp3
0.385517632,0.148989692,2032.456814,2242.925246,4214.732651,0.089560453,-78.16522707,108.4932093,-14.12372365,23.73998221,4.597712672,8.789480658,-2.370072447,7.466094432,-6.300364617,6.300352969,-1.094246539,4.499128968,-4.047759375,4.556555595,-5.024198696,1.517094645,-8.749896794,-2.447058102,-7.33708169,-1.236192666,prog,01HortzFurDehnStekehnWest.mp3
0.380582014,0.211830556,1817.458255,2128.207889,3792.253662,0.069575563,-109.8071089,107.8548007,-5.134836329,27.84515842,3.270421936,7.22790508,3.157158592,11.42823139,-2.254443554,5.098689012,-3.772781594,3.141746426,-5.554283642,0.771565538,-0.812806054,0.385516558,-2.698824439,1.882156903,-3.073835752,1.875587335,prog,09-Dilettante.mp3
0.387678012,0.113850616,2030.722919,2240.105539,4155.226425,0.091906673,-127.0912433,101.5526822,-10.60304051,33.87796852,13.10739424,8.714540261,3.036866063,4.25619681,-4.824785402,7.148496268,-4.239461051,1.353217741,-5.904138275,-1.772282911,-6.239428402,-1.284730423,-7.434753044,0.790905327,-5.591095642,-3.079820806,prog,05-NineFeetUnderground.mp3
0.30951062,0.248310015,1640.727751,2043.3371,3460.835281,0.068323043,-71.07444692,129.5789581,3.896054041,19.97224527,-1.922650073,1.15989303,-8.359745589,2.676992295,-4.372641264,-0.264476194,-3.636551155,0.103321703,-5.188909253,-1.780450711,-4.010921129,2.279088882,-3.199949814,2.983368685,-2.835848419,-4.687494826,prog,05Clocks.mp3
0.313685749,0.172684625,2490.861381,2528.093608,5577.164074,0.110352506,-89.4111336,86.49083557,0.87004907,15.8734401,0.492759466,12.36083764,-1.845412398,5.701261965,-1.80802927,7.401128272,-3.360428417,5.17089774,-3.183396899,3.324418233,-1.956587725,1.804969848,-5.249040106,-4.714581908,-7.150656469,-0.045251788,prog,09.BoHansson-RohansHorn-SlagetvidPelennorsslatter.mp3
0.423521524,0.225381508,2310.418669,2601.127497,5202.761779,0.081890195,-86.29701268,81.86676511,22.48782657,37.27075531,7.128867805,18.04875026,-0.72574133,5.109265217,-0.280443078,5.203075077,-5.924655564,-0.507765781,-0.316605648,4.722172222,-3.070391535,4.62083424,-2.187612914,1.775108404,-2.115411885,5.160907778,prog,2-10DearMama.mp3
0.419489593,0.160972834,2072.034681,2111.02966,4006.353866,0.109658769,-121.3667224,96.91029264,-33.03231887,21.64409797,12.99212948,-2.485126506,12.03514194,4.544314452,-0.571835709,7.470631577,2.869219982,1.079545033,-0.178881897,2.283316999,0.087769751,4.682840961,-5.420273598,4.188163102,-5.666115532,2.548647304,prog,"DaftPunk-04-Harder,Better,Faster,Stronger.mp3"
0.333645214,0.100669578,1869.776703,2136.946151,3895.828313,0.08031809,-161.0518213,106.8986999,-11.33807343,31.69700347,7.571395224,2.141363889,-1.813265515,0.519514861,-5.263059398,6.724347104,-8.084445812,1.5179688,-3.370948301,-3.472720157,-10.31580571,0.029737837,-0.985435697,-0.166434065,-3.872792602,-1.443694698,prog,06.NothingCompares2U.mp3
0.402356015,0.22331503,1898.615369,2175.726753,3989.801975,0.076335755,-106.0550764,103.4418477,0.474736254,19.90422242,6.462515073,9.780541711,4.506116985,4.168569498,3.09872497,6.131685445,1.21760225,0.040179507,0.555994936,2.482521072,0.101422275,2.705926168,-0.993701854,2.678784401,-0.30744078,1.665083537,prog,Lorde-Green-Light.mp3
0.39096017,0.113567829,2199.09626,2249.296379,4396.483566,0.093141108,-151.0964442,78.47921371,-16.06204924,40.94100216,14.37170011,17.52354251,5.062715255,11.79001115,0.626159565,11.26993954,2.17570128,3.253997242,-5.436205708,-0.351334585,-4.402686169,1.322968553,-5.689137938,-2.02827698,-3.93736068,2.686589769,prog,03UriahHeep-JulyMorning.mp3
0.478485698,0.179339319,2264.76701,2566.576023,5256.273578,0.090096562,-69.60634415,92.37558658,8.429521811,26.08361945,3.024588376,15.97685957,-3.85120814,10.67358617,-2.261726328,6.15952625,-7.106666261,2.954358329,-7.324941268,-0.216131181,-1.821165995,1.359917413,-9.424458672,0.943482483,-0.379971046,2.423412562,prog,101-led_zeppelin-immigrant_song.mp3
0.430849205,0.233283788,1856.476296,2161.687525,4008.401556,0.073020532,-78.57931463,112.5035335,-6.300921936,36.50154742,5.524017963,11.05414282,1.643560522,4.162332022,1.616372118,9.865184691,-0.58566105,3.362642576,-3.806897206,0.878290862,-3.517868973,1.65429471,-2.885652881,0.430203073,-6.606448436,-4.000875007,prog,03-Thenationalanthem.mp3
0.40400497,0.077435888,1980.498809,2210.647452,4129.157865,0.094253988,-144.6483771,108.8960803,-11.73356505,25.8333888,-0.821750902,11.37163779,-6.241585062,5.504925068,-3.924984494,3.15523676,-6.340441858,5.191791228,-2.315985034,3.162080694,-5.79877451,4.291282775,-4.734046524,2.608596143,-5.875849547,0.751363628,prog,03-TakeFive(LPVersion).mp3
0.403637944,0.228299469,2245.008848,2354.538062,4813.692538,0.101887495,-25.0164398,98.18948794,-10.55790569,28.17202649,-5.055813559,9.571625709,-1.904619878,4.647333905,-4.90929106,3.800958994,-1.32952627,2.880488837,-6.70076104,-3.914402951,-6.377756084,-0.861755959,-7.220135354,-2.269578309,-3.881907086,-0.309607429,prog,05-FatalTragedy.mp3
0.386330906,0.145202771,1603.494974,1608.478645,3050.028196,0.090246896,-121.3341884,136.8883941,-39.9670975,29.06188321,-0.439241483,8.316119903,2.395085554,6.692953457,-0.948744938,4.117073592,-0.567643202,3.359737902,-1.876276601,1.013700621,-1.366829036,2.296900647,-1.639161303,0.238516852,-1.825453869,-0.245751245,prog,12-BuckinghamGreen.mp3
0.29912923,0.08426933,1125.38206,1147.853174,2064.80112,0.067811049,-240.8761022,172.0655573,-28.40258738,26.77007149,-5.184995287,-12.40851936,12.1563291,-8.809373997,-2.652618055,-0.836764151,-6.047927424,0.837282524,-3.905685166,-6.171230383,-3.384813169,-2.809194643,-2.081710082,-6.507216984,-4.958692885,-2.764169221,nonprog,1946_Perry_Como_Prisoner_of_Love.mp3
0.29956048,0.121073961,2253.152863,2118.810277,4465.664,0.121393948,-101.3937648,91.52695508,-26.37352281,51.70552568,-0.263162691,11.72585247,-12.29061531,0.97836,-10.3776399,-5.713871699,-13.90495441,-2.708945014,-11.38911536,-3.25307666,-8.899560178,-1.166072563,-6.470400579,1.609518208,-1.873392821,2.078301844,nonprog,RussConway-Pepe.mp3
0.353195771,0.187247902,2489.728534,2455.523179,5269.795223,0.133091514,-39.29665519,84.95432103,-1.326604227,41.86480462,-4.078876293,11.74306234,-16.67832631,2.38890761,-6.581625768,5.584671309,-5.080032146,0.925837964,-7.410081085,5.275595675,-6.475260495,0.664700477,-2.744078773,0.688063154,-4.45597747,2.682420085,nonprog,1967_The_Doors_Light_My_Fire.mp3
0.427656123,0.095584638,2365.937262,2433.720209,4997.129879,0.099973848,-141.8012151,83.56272634,-9.000215287,28.88670126,2.545260379,9.828868987,4.379443961,13.58332903,3.167916101,9.211976546,-3.364847868,5.619094257,-1.392924291,3.211566802,0.539981608,3.214050289,0.149887631,3.511516556,-3.264922454,3.601200895,nonprog,2014_Katy_Perry_Roar.mp3
0.391468663,0.29511565,2317.783428,2408.868614,4809.082919,0.098668268,-27.46087135,89.33401755,-11.24603435,27.49967495,12.72071446,8.82398197,7.656425785,6.501107678,1.317496541,7.270386641,-5.25854173,4.39187149,-3.823965934,0.479117846,-2.698461404,2.515757596,-2.599929458,3.152171517,-2.849817096,3.179542223,nonprog,2005_Kelly_Clarkson_Since_U_Been_Gone.mp3
0.286274459,0.230147317,961.9959456,922.1920487,1868.682642,0.059183361,-166.1410618,203.6090157,-41.77910829,27.10555959,6.930563199,-24.33407661,18.21180545,-5.674020919,-7.70574054,7.233530784,-9.19957205,-3.46119211,-1.042627996,-2.358248121,-0.839941115,-7.214016613,-1.548022302,-5.346075238,-7.303441767,2.303760849,nonprog,rasme-asheghi.mp3
0.391346463,0.186122224,2979.795002,2785.973257,6279.950552,0.137545009,-83.47966132,58.30553068,4.952317594,23.33193926,2.939577496,9.582950873,9.305289838,6.237332737,4.289956834,5.848026978,-7.789449239,5.011836674,-6.320936235,7.632555423,0.31308097,-0.129494944,3.979868162,5.179719398,-2.772405858,4.937441151,nonprog,2012_Taylor_Swift_We_Are_Never_Getting_Back_Together.mp3
0.316283248,0.239039421,1464.573564,1607.986646,2901.353384,0.069728825,-116.5714254,140.1719791,-24.31607024,32.70363235,11.94649705,-0.265580344,-1.269170325,2.164376821,-7.616147632,-3.453034013,-6.70472924,-0.908987827,-4.50965235,-8.647565809,-5.497294829,-5.597699309,-9.559241621,-3.196351106,-4.470057438,-5.210801498,nonprog,2011_Adele_Rolling_In_The_Deep.mp3
0.339723688,0.202046558,2482.578474,2608.102276,5363.901991,0.107607715,-91.9915895,84.52276958,5.486940112,24.48643211,10.79020874,9.269257406,0.969195575,4.075599379,-7.508452874,2.470991744,-8.73787288,4.147827421,-10.63422444,-1.891222605,-6.329727463,-3.066631518,-11.73039745,0.010089039,-6.994991981,-3.777727305,nonprog,1972_Don_McLean_American_Pie.mp3
0.302142637,0.181891426,1055.695711,991.6372471,1926.927877,0.062881104,-166.8705721,189.5505767,-54.47903258,16.03843592,-3.806306876,-0.000797668,-5.031905243,-8.334941695,-8.068745191,-11.56160944,-6.17504141,-3.820538963,-3.585063297,-2.865548393,-1.296425347,-2.990866451,-0.931825632,-5.675102684,-3.816864255,-3.597609057,nonprog,1947_Francis_Craig_and_His_Orchestra_Near_You.mp3
0.351195178,0.164690182,2414.870958,2351.380548,4938.021194,0.12130235,-74.3355732,83.39744956,-20.02256997,12.36527314,-12.04925265,5.818110331,-1.149169464,1.905403987,-9.985878294,2.863069825,-7.594352265,-0.354362129,-14.70195998,-2.386261103,-9.346007991,-0.718434984,-9.439074686,0.511311567,-6.645500082,-1.822991484,nonprog,1948_Peggy_Lee_Manana.mp3
0.359318785,0.207560867,1735.392324,2206.046147,3608.158301,0.052819286,-144.2239732,114.4347263,24.29403329,25.92740954,7.889166003,9.91712328,2.169038416,4.943119308,-4.27218311,0.576441343,-9.928990617,1.20639187,-5.999888049,0.745612046,-4.299512043,-2.67059782,-6.285196431,1.34860545,-2.634994856,0.855579024,nonprog,01.ArmenMiran-PreciousStory.mp3
0.357404028,0.189344093,2419.89143,2471.172957,5138.430191,0.09786488,-89.2619868,77.90950678,2.02399746,28.60607328,4.510325463,11.35328652,2.558085781,8.877092598,-2.435406568,7.140404665,-5.616884919,2.640116494,-3.362801422,3.42443065,-5.269322911,2.251807693,-4.111343662,-0.283733892,-2.12423818,4.294192054,nonprog,1981_Kim_Carnes_Bette_Davis_Eyes.mp3
0.366819861,0.219820455,2225.463054,2554.972253,5007.958873,0.085826368,-69.78561278,92.85163013,10.8965485,25.19348044,9.436331044,12.40283025,-2.325220359,7.496593791,-0.958842706,6.925082539,1.22225374,9.178764345,-0.839528564,3.353486163,-3.040286816,-1.139094649,-4.683169013,1.573665088,-5.448947676,2.706097116,nonprog,2000_Sting_Desert_Rose.mp3
0.303495746,0.212278724,1776.721179,2154.495815,3593.722818,0.075266382,-119.9746493,116.0599234,10.27618259,28.61212095,13.52378825,0.027894444,5.340797605,-2.549629896,3.499279636,-0.028537548,-5.944164959,-0.458746761,-11.16603587,1.936393364,-10.3803891,-1.012782673,-7.717892669,-0.536097126,-2.512077271,0.201462466,nonprog,2015_Rihanna_FourFiveSeconds.mp3
0.424067199,0.101135872,2204.900062,1959.657734,4118.057178,0.126442072,-115.1386189,101.093948,-38.20077007,43.66315412,-10.56955743,6.102243576,-8.191258692,2.77494043,-12.6600761,2.738803033,-6.645604064,1.519787611,-4.584167236,-0.334820896,-6.61630902,0.776514481,-7.413092917,-1.35865386,-9.86780504,-5.056605047,nonprog,1959_Johnny_Horton_The_Battle_Of_New_Orleans.mp3
0.445803174,0.286114752,1087.042038,1502.195983,2691.799162,0.035113749,-156.6112159,134.5206804,-15.34229291,54.85858894,-11.83340314,16.9816978,10.19591868,-7.087018815,6.13769782,1.802729765,-3.047786727,4.676492989,2.643230776,3.182081752,9.442915102,10.1715081,8.861362295,5.454408458,6.742202257,5.557843191,nonprog,03-oneohtrix_point_never-betrayed_in_the_octagon-kouala.mp3
0.273210107,0.034549233,1478.20525,1841.833804,2550.623132,0.069864707,-335.0330195,137.6239009,12.22675097,-9.218445789,-6.222932539,-6.551877183,-10.41494791,-4.464591085,-12.68510856,-0.169612827,-11.75023601,-1.357316572,-12.44148251,-1.86155506,-6.659594436,-12.24444986,-8.031667266,-7.179715684,-9.858286963,-3.513898216,nonprog,Hallelujah_Kate_McKinnon.mp3
0.405205261,0.172768563,1954.166939,2322.386535,4356.453635,0.067507582,-119.2329831,108.115737,6.416091186,13.71450752,1.697043435,10.65321306,-8.310731286,5.676165658,0.254833295,3.028905402,-3.674648031,2.532733419,-5.301461741,0.159142537,-5.163901475,-1.544626608,-5.637073925,2.468670494,-2.583922176,2.392226307,prog,05-laurel_halo-moontalk-snz.mp3
0.392782835,0.266825676,2141.923499,2416.657976,4836.590315,0.08281738,-39.61666671,99.60720631,6.482627933,27.24458239,-4.567241967,13.44568531,-9.703283446,2.797082898,-4.88867823,6.040098562,-2.335293913,-0.464707953,-3.291787603,4.59774369,-4.944189678,3.41611356,-2.938154383,1.651718604,-5.304229736,-0.551073211,prog,01LetItHappen.mp3
0.339994662,0.111289479,2336.358199,2295.710966,4773.967067,0.123907994,-108.193166,89.6905264,-17.34790709,25.70360043,-2.803489021,4.587646586,-6.249990763,3.381128668,-1.763945838,1.961400596,-5.958160888,0.376007682,-6.403118891,-0.708749682,-4.713071976,1.999801478,-4.925771012,0.013373101,-5.432641881,0.137098817,prog,02-Odyssey.mp3
0.31655757,0.130090103,2093.89669,2254.62817,4394.999892,0.100723746,-142.748139,96.77986303,-3.244745164,17.42757696,-0.928701677,2.71656388,-1.139079215,3.078881443,-5.742414626,3.352519276,-4.2631839,0.800032495,-3.992002746,2.070851925,-1.586375058,3.847228232,-0.666282251,2.320945222,-3.296806608,0.57100266,prog,01Jordrok.mp3
0.429216317,0.153860897,2178.448109,2456.790223,4760.679984,0.079122925,-133.3487641,82.90107059,8.68067518,45.51062002,18.57996325,19.20919032,0.574549337,6.33116919,-3.514291518,0.631244916,-0.707698522,4.212005563,-4.283468842,4.96006756,-3.699621958,-1.828263939,-7.701203877,-2.363610312,-5.350767804,0.75631452,prog,ATribeCalledQuest-MidnightMarauders-14-GodLivesThrough.mp3
0.386937738,0.076963991,2521.568053,2538.695181,5262.945714,0.126558049,-162.4518111,79.93332064,-6.76283574,28.17256325,11.38656743,8.163582222,1.960910557,6.701422399,-4.080168657,4.528126923,-5.691348208,1.096000083,-4.093178891,0.256077368,-5.291457763,-1.485829921,-6.069895479,1.892106247,-6.224156221,-1.195457757,prog,09-YearOfTheCat.mp3
0.488379314,0.121267565,2524.135899,2038.576536,4975.209878,0.171860138,-94.1750776,114.1434814,-62.57474455,54.98358043,-37.55956218,36.39772891,-28.59453621,21.56398252,-12.32745975,5.964395537,-0.700542383,-2.832360973,6.718488465,-10.20423079,9.162796703,-17.79809853,8.128992063,-12.41810106,3.406101629,-5.546669243,prog,02WestEndGirls.mp3
0.461125919,0.152814656,2571.776906,2599.524824,5553.521492,0.116175813,-83.14892387,84.77980126,-1.105711022,19.79439705,-2.92925087,8.449201576,-4.719760572,3.892349081,-3.628016857,8.096791718,-2.03168914,4.344405895,-2.338853051,3.434210155,-1.736525031,2.515414338,-0.528303762,3.702123063,-0.36906711,4.528378683,prog,12-RoundAndRound[12_Version].mp3
0.34654492,0.08857777,2135.669084,2211.950262,4311.414276,0.101254773,-189.8539238,90.91487242,-6.593679948,30.33909258,1.572533546,4.162101726,4.961557565,2.33829749,-6.424338122,8.013880285,-5.856598912,4.141627613,-6.057591206,-5.445030162,-4.485117853,-2.172379751,-5.684185059,3.574797224,-2.910002384,-0.555259452,prog,11BohemianRhapsody.mp3
0.338104767,0.142870843,1868.890384,2104.082572,3845.107849,0.081042381,-119.6122836,106.5398286,-7.862391352,29.43405321,-6.88461821,13.15223067,3.026824699,5.800717537,-2.128000298,1.605526876,-2.49547942,7.393219452,-0.765915833,0.807493377,-6.685393628,-1.593487999,-3.988833623,2.042425026,-1.28880805,3.031761686,prog,01-SongWithinASong.mp3
0.403990297,0.037525363,1817.205582,2121.157023,3869.84543,0.07457348,-255.3469309,110.1067261,-5.678064537,33.44143529,-1.918171985,13.67556218,0.874032648,6.49505108,-2.661531873,8.056446306,-0.385172081,5.327016783,0.385983957,3.646712439,-0.629231627,3.040702109,-3.712464887,5.869416194,1.398021756,6.484962885,prog,10.MichaelSembello-Maniac.mp3
0.44136529,0.184976414,2840.167299,2461.853206,5545.456889,0.138800495,-57.39258871,54.90619221,-15.4388083,52.00820491,9.482341274,16.27485514,3.842864267,10.85726941,-5.13348517,3.654264368,-0.351956622,2.732273891,-5.786701751,-3.937170989,-7.641286459,-3.732269045,-10.83639853,0.727891058,-2.958930034,-3.33782783,prog,02MasterOfPuppets(LPVersion).mp3
0.315967152,0.106563531,1882.287042,2028.397743,3772.135058,0.098605503,-159.8500695,112.709825,-7.213424255,27.96149905,-2.820683848,0.448827701,-8.599468225,-2.072452596,-9.963306417,-0.480201525,-6.138466737,-1.143630858,-7.782774541,-2.522970274,-7.118453428,-2.288059563,-6.297062173,-0.78361503,-4.867993059,-0.513369198,prog,Laconquistadellaposizioneeretta.mp3
0.397282219,0.110579148,2196.059308,2298.444325,4455.852829,0.109597265,-104.0609677,97.26079998,-17.00187795,27.9073294,10.85547686,2.063962578,-6.160591729,3.512075026,-7.871184801,-1.608921373,-4.039928571,-0.714985838,-9.607034963,-4.492771661,-9.348018919,-3.737486889,-10.34713171,-2.57820396,-4.889247611,-2.195663235,prog,02-Burnin'ForYou.mp3
0.486503349,0.136281952,2450.670794,2589.785578,5338.932964,0.097389766,-101.7139959,78.38930502,0.622042729,31.10502688,7.135505578,17.429299,5.998662782,6.107827457,0.298785628,8.376005453,1.618034841,10.59032724,0.43029265,5.95569504,-1.771060301,2.192022744,-2.696487464,3.404999959,-1.987052996,5.374894385,prog,01-Loser.mp3
0.389600614,0.255212784,2486.740329,2405.109084,5029.032983,0.126497055,-20.68389421,83.81325586,-18.61397355,29.27068191,10.19554358,12.93598557,0.75273402,8.523611205,-1.668967535,8.115829741,-1.554791372,2.17385629,-2.572217546,-0.14276571,-2.301642578,0.461246056,-4.537887583,2.729130741,-4.958526764,-1.412810372,prog,05.ThisTime.mp3
0.44897152,0.262306422,2472.516781,2387.900847,5021.193479,0.119357823,-19.94340996,81.65350277,-16.22833715,33.74586456,5.723659167,12.81977947,6.03037707,8.582022324,1.87495132,6.902310462,-0.916837946,5.443653302,-5.870711802,-2.670462472,-3.203321068,4.448388756,-6.508324597,1.457558048,-0.591098765,0.298552894,prog,12_Toxicity.mp3
0.421104142,0.224167883,2688.315222,2517.373576,5607.964233,0.131389079,-23.68038113,78.13727421,-7.633846491,30.71825567,1.801322447,11.56728786,-1.423264204,17.03900293,-0.714404026,8.709756295,-3.341875573,4.179670455,-3.274323841,0.651285692,-1.097742239,0.057632345,-5.360274057,1.138833362,-4.103306963,0.505288496,prog,07.BlackHoleSun.mp3
0.393454976,0.209900722,2225.680148,2435.010611,4892.287135,0.088733807,-82.5081734,87.47066166,8.335957172,45.06445089,0.301040282,16.17817491,2.967108522,7.369125021,-6.162435968,1.910156187,-1.395798761,4.671223538,-2.896017512,3.739359424,-4.36075706,0.632629399,-4.124393705,1.05661591,-3.017873486,0.672657869,prog,TheJimiHendrixExperience-VoodooChile.mp3
0.437489384,0.274986088,2518.628205,2600.674979,5494.988668,0.112407661,-5.600218245,82.15388206,-0.006718124,27.87266644,1.74037663,14.70755091,2.336714512,7.474454507,-3.310355342,7.139949814,2.550420019,2.957736588,-2.232951776,1.923619008,-2.682094534,0.623753443,-6.124094951,0.712604384,-5.139704811,1.677061895,prog,04Cracker-Low.mp3
0.345042298,0.194420546,1816.937936,2098.36624,3852.004055,0.074324221,-148.7712529,111.6644764,20.2704383,28.41587435,5.773148633,1.893146342,-8.024005618,-0.506904487,-9.684841932,-2.661595374,-7.945565969,-2.626594312,-7.108910042,-2.768942351,-6.895264139,-3.738515085,-6.824283905,1.013003348,-1.825788275,5.083008528,prog,02.TheRoadOfBones.mp3
0.34983832,0.161350965,1763.97953,1977.88372,3583.460157,0.078989077,-134.1691259,105.8801783,-10.53413268,43.40373405,3.33789018,19.70650719,6.238874359,2.992046404,-0.246251346,8.550855277,-3.788256934,0.712558013,-4.989264638,1.363240813,-4.442323615,0.006275823,-7.660552885,-3.112857908,-6.480927603,-1.366921727,prog,03.DeepPurple-ChildInTime.mp3
0.405551087,0.147366792,2332.130715,2468.494705,4888.052604,0.104516524,-102.6384336,84.31119516,1.637858841,46.55518503,12.98685721,5.91345909,12.24016415,10.9367762,2.347534125,3.244377419,-0.922026652,4.195767933,-9.590587396,-2.647639593,-8.369334271,1.173406985,-7.794141732,0.994954642,-0.902098807,0.292087662,prog,Cranberries-04-Zombie.mp3
0.459725312,0.147990882,2962.512367,2470.720025,5713.985966,0.164464611,-60.37246886,59.28379005,-18.5153983,36.86838941,5.641958484,17.36537668,-1.092406576,10.27678876,-3.265594296,8.132415186,2.17730275,5.259005511,-1.977314215,1.283998677,-2.84351277,0.420237544,-7.219704635,1.622026407,-4.645623592,1.309578017,prog,05-ModernLove(2002RemasteredVersion).mp3
0.43537459,0.211148158,2276.565933,2218.153397,4565.684526,0.119487459,-53.21562159,94.98556676,-20.55401484,36.90919141,-4.499852442,14.13304589,3.458956814,5.566945564,-3.437053797,9.203609077,-6.322061761,6.967059705,-7.100973438,-2.863049479,0.41491347,4.991674648,-7.711458291,-0.024361003,-2.484947374,-1.11547575,prog,01-HocusPocus.mp3
0.354903972,0.160038114,1695.155648,2307.649249,3830.088726,0.055695212,-162.3115639,110.1147524,21.77176901,26.18341577,15.39990001,10.49672543,4.710694569,3.668051482,-5.163059664,-3.163666161,-5.990510027,-1.764769147,-7.230282077,0.035915261,-3.946802319,0.440745321,-2.9368734,0.489692205,2.459783618,6.445409404,prog,11-YourLuckyDayInHell.mp3
0.351666694,0.235891119,1924.439406,2155.819502,4035.483668,0.083694342,-65.87798825,99.95273268,-9.953122222,38.79388472,11.07665311,16.16759726,-0.446526214,10.73014171,-3.108442589,5.861359556,-1.56017943,3.751950075,-5.13078217,-1.565822383,-6.668623753,-1.19422788,-6.449683835,-2.106544167,-6.447616336,-1.205298318,prog,7-TheHurtInside.mp3
0.421629227,0.239516824,2109.142162,2133.114717,4189.02972,0.095722868,-42.14049964,96.42938564,-31.51172935,40.49782031,7.071330262,4.913817583,-3.891913354,5.250141961,1.501784523,3.151843161,-7.721106282,1.743813873,-4.557585292,-0.015678356,-3.397089386,5.155991831,-5.637922561,-2.595142389,-3.122616044,-2.59366748,prog,07-Subterranean.mp3
0.456082504,0.110464506,2867.311399,2517.730022,5632.045651,0.167153023,-68.28673521,66.98004819,-9.090925398,40.87878247,-9.534221542,10.33172439,-1.415623973,2.557094174,-3.165743118,5.003608896,-3.442290076,3.545213526,-4.188510741,-2.623623461,-5.885031731,0.86153699,-8.504153022,-0.522083566,-3.401093689,-1.721684853,prog,01-AutumnLords.mp3
0.40229106,0.112345666,2469.21627,2556.715455,5438.97941,0.119890678,-111.1181633,82.29890619,4.211537767,27.30819947,5.457930497,10.57333606,-4.300952082,11.98473534,-1.391760356,3.172321932,-3.642627595,5.905004666,-4.303221489,2.665307604,-3.254016449,4.448056279,-2.407657554,0.321083933,-1.948573947,1.171230488,prog,01-BirdsofFire.mp3
0.370717396,0.170809418,2613.704856,2528.432193,5401.704632,0.131958232,-74.61125118,78.57769763,-3.812382159,13.72007801,-3.81509503,7.090395935,-3.469063307,-1.191548065,-2.90535785,2.448091108,-8.387434979,2.379469843,-3.567870326,-0.483014088,-4.001144288,-1.330144714,-3.31915863,2.914534248,-1.185382501,2.544813792,nonprog,1999_Britney_Spears_...Baby_One_More_Time.mp3
0.391145382,0.190348834,2358.316456,2394.531184,5111.796329,0.116786145,-45.62367237,92.04620295,-11.94154195,28.8647882,-1.120659918,11.34404691,-7.537373819,8.369111518,-7.632821956,5.817150562,-8.512770551,4.125924037,-2.974821808,-1.27729294,-4.427817535,2.301523169,-5.588446967,3.267099236,-3.541273076,-1.382923231,nonprog,1997_The_Verve_Bittersweet_Symphony.mp3
0.324795973,0.116979934,2736.439564,2213.314802,5053.067982,0.175576275,-94.56679165,61.31426023,-37.37529666,36.62564421,-5.716580533,13.82235519,-5.550996054,2.803137314,-9.855965022,5.630662348,-4.241195153,3.731834411,-1.476131782,3.394734586,-6.199921778,1.511787308,-7.527663727,-0.051305158,-4.387986135,-1.157559269,nonprog,02-JoieDeVivre.mp3
0.344506291,0.110856019,2145.737745,2294.764478,4605.661118,0.097564621,-129.7901463,98.13390186,-12.99998204,17.17420731,-5.313639559,10.97796136,-8.293760971,11.66660987,-1.207304877,1.702636446,-5.678736592,0.731972953,-6.686322749,-1.84693618,-8.035801798,1.05794215,-4.275567019,0.240952619,-6.780383208,-3.235642497,nonprog,01-BigChief.mp3
0.323836727,0.068813182,1582.410982,1607.111163,3153.336526,0.079731284,-239.7677439,135.0801633,-32.21325304,43.04902183,-13.33817446,-0.494798191,1.9002444,0.448959435,-10.37591624,11.44328101,-11.99476498,-3.195258822,0.787846207,-7.672441564,-2.688671923,-1.259586269,-1.040658954,-2.81827867,-2.268616922,-2.569488,nonprog,1941_Glenn_Miller_Chatanooga_Choo_Choo.mp3
0.456430796,0.1013356,4078.720145,3063.636469,7841.336092,0.245627513,-93.85401476,31.59412057,12.27961318,14.34031328,1.539056766,10.88703397,0.544487206,6.689098795,-5.436854203,8.710168132,-7.128612121,6.735324637,0.202636435,6.67509057,-2.487916396,1.332731047,-4.082079729,1.075859561,-3.61008518,6.434615761,nonprog,1991_Mariah_Carey_Someday.mp3
0.35597498,0.10294687,2052.343639,1982.619381,4103.819908,0.100876854,-129.9036706,100.0927989,-42.93362301,9.403029342,-34.07003532,9.533303417,-5.084638897,9.163738723,-5.898622294,1.223568417,3.471095108,13.20054439,-0.486883258,1.204422352,-6.007142294,-0.20968625,-9.260923171,-7.47412675,-14.00330792,-3.750564268,nonprog,13-AlHahlaAl’Ali.mp3
0.406281373,0.196091726,2191.431647,2197.012851,4443.832688,0.110567769,-65.35007154,94.42501631,-18.87011072,27.51789121,4.664514143,5.934514445,0.327161403,7.911883158,4.875859663,6.982116292,0.443090692,6.137820478,-2.487136596,-1.017703193,-4.683324263,1.811692373,-4.247592913,1.954636586,-1.842969829,3.699047715,nonprog,2002_Linkin_Park_In_The_End.mp3
